st_name,year,ac_no,ac_name,ac_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Gujarat,1998.0,180,Mota Pondha,ST,Patel Dineshbhai Khalapabhai,M,Bahujan Samaj Party,BSP,3417.0,156581
Gujarat,2012.0,177,Vansda,ST,Garasiya Ravindrakumar Thakorbhai,M,GPP,GPP,4239.0,250841
Gujarat,1985.0,159,Dediapada,ST,Deshmukh Chandubhai Shanabhai,M,Janta Party,JNP,21542.0,104675
Gujarat,1995.0,171,Surat City West,GEN,Gulam Patel (Haji),M,Independent,IND,659.0,234303
Gujarat,1995.0,44,Lathi,GEN,Kapadi Atulkumar Pranlal,M,Independent,IND,370.0,112059
Gujarat,1998.0,96,Deodar,GEN,Shah Sureshbhai Laherchandbhai,M,Indian National Congress,INC,33071.0,144486
Gujarat,1995.0,57,Bhavnagar North,GEN,Bhatt Kanaialal Chakubhai,M,Doordarshi Party,DDP,163.0,168211
Gujarat,1995.0,67,Sabarmati,GEN,Rajora Rajendrakumar Shankerlal,M,Independent,IND,38.0,279420
Gujarat,1985.0,178,Bulsar,GEN,Patel Ismailbhai Ibrahimbhai,M,Independent,IND,698.0,115318
Gujarat,2012.0,106,Gadhada,SC,Rathod Pravinbhai Dayabhai,M,RPI(A),RPI(A),1388.0,221055
Gujarat,1990.0,107,Prantij,GEN,Zalavinendrasinh Dlipsinh,M,Bhartiya Janata Party,BJP,41058.0,125166
Gujarat,2002.0,111,Santrampur,GEN,Pandya Prabodhkant Damodar,M,Bharatiya Janata Party,BJP,67885.0,171557
Gujarat,1990.0,31,Dwarka,GEN,Manek Jivabha Toryabha,M,Independents,IND,435.0,120949
Gujarat,2012.0,14,Deodar,GEN,Rabari Govabhai Hamirabhai,M,INC,INC,55456.0,189642
Gujarat,1998.0,34,Mangrol,GEN,Kargatia Bhagvanji Lakhabhai,M,Bharatiya Janata Party,BJP,34212.0,136549
Gujarat,2007.0,25,Jamnagar,GEN,Jitendra Haridas Lal (Jitu Lal),M,Indian National Congress,INC,31941.0,131731
Gujarat,1980.0,64,Sarkhej,GEN,Khodaji Deshalji Thakor,M,Janata Party (Secular) - Ch. Charan Singh,JNP(SC),2117.0,145390
Gujarat,1980.0,82,Jotana,SC,Parmar Palabhai Naranbhai,M,Bharatiya Janata Party,BJP,11470.0,85759
Gujarat,2002.0,165,Mahuva,ST,Patel Vijaykumar Haribhai,M,Bharatiya Navshakti Party,BNP,13011.0,160849
Gujarat,1985.0,17,Rajkot-I,GEN,Dhanjibhai Parmar,M,Independent,IND,128.0,127940
Gujarat,1998.0,52,Sihor,GEN,Ponda Bhaskarbhai Vrujlal,M,Independent,IND,104.0,133576
Gujarat,1995.0,73,Rakhial,GEN,Malek Hasanali Abdul Rafik,M,Indian Union Muslim League,IUML,32.0,162544
Gujarat,2002.0,117,Rajgadh,GEN,Parmar Laxmansinh Motisinh,M,Indian National Congress,INC,17201.0,146222
Gujarat,2007.0,155,Vagra,GEN,Godar Salim Ahmedbhai,M,Bahujan Samaj Party,BSP,1379.0,157983
Gujarat,1995.0,126,Thasra,GEN,Raval Ravjibhai Amrabhai,M,Independent,IND,712.0,157727
Gujarat,1990.0,179,Dharampur,ST,Patel Shankarbhai Ravjibhai,M,Indian National Congress,INC,15958.0,129943
Gujarat,2012.0,121,Balasinor,GEN,Zala Ishvarbhai Arjunbhai,M,NCP,NCP,2028.0,233459
Gujarat,1990.0,51,Palitana,GEN,Majidbhai Sama,M,Indian National Congress,INC,16543.0,124290
Gujarat,2007.0,106,Himatnagar,GEN,Saiyed Januddin Gyasuddin,M,Independent,IND,1800.0,196042
Gujarat,2012.0,100,Talaja,GEN,Nakrani Bhayabhai Harajibhai,M,IND,IND,1175.0,190949
Gujarat,2002.0,158,Jhagadia,ST,Vasava Ramanbhai Vechanbhai,M,Bharatiya Janata Party,BJP,22442.0,152594
Gujarat,1995.0,30,Khambhalia,GEN,Goria Jesabhai Markhibhai,M,Bharatiya Janata Party,BJP,26735.0,114900
Gujarat,1998.0,99,Dhanera,GEN,Gomatiwal Mafatlal Parkhaji,M,Independent,IND,186.0,156606
Gujarat,2007.0,63,Viramgam,GEN,Koli Patel Jagdishbhai Somabhai,M,Indian National Congress,INC,44327.0,163251
Gujarat,2007.0,71,Kalupur,GEN,Vora Siddikbhai Hussainbhai (Siddik Dudhwala),M,Independent,IND,309.0,64594
Gujarat,2007.0,29,Bhanvad,GEN,Chavda Rajak Kasam,M,Independent,IND,248.0,130204
Gujarat,1980.0,45,Amreli,GEN,Dilipbhai Nanubhai Sanghani,M,Bharatiya Janata Party,BJP,11925.0,81402
Gujarat,1990.0,156,Broach,GEN,Patel Ishwarbhai Kalabhai,M,Janata Party (Jp),JNP(JP),498.0,156090
Gujarat,1995.0,42,Junagadh,GEN,Trivedi Navinchandra Mohanlal,M,Janata Dal,JD,967.0,188938
Gujarat,2012.0,48,Thakkarbapa Nagar,GEN,Chauhan Dineshkumar Shankarlal (Bachchanbhai Mali),M,CPI,CPI,1214.0,205544
Gujarat,2002.0,103,Khedbrahma,ST,Amarsinh Bhilabhai Chaudhari,M,Indian National Congress,INC,65142.0,176823
Gujarat,1990.0,129,Mehmedabad,GEN,Desai Arvindbhai Ranchhodbhai,M,Doordarshi Party,DDP,197.0,137072
Gujarat,1995.0,8,Wadhwan,GEN,Patel Govindbhai Chhababhai,M,Doordarshi Party,DDP,483.0,160410
Gujarat,2012.0,44,Ellisbridge,GEN,Gupta Diptiben Vipulbhai,F,SP,SP,767.0,223386
Gujarat,2002.0,69,Dariapur-Kazipur,GEN,Agrawal Keshrimal Hiralalji,M,Samata Party,SAP,365.0,130787
Gujarat,1990.0,8,Wadhwan,GEN,Parmar Govabhai Bacharbhai,M,Independents,IND,623.0,138884
Gujarat,1985.0,106,Himatnagar,GEN,Patel Lakhabhai Bachechardas,M,Indian National Congress,INC,24801.0,108776
Gujarat,2002.0,68,Ellis Bridge,GEN,Shah Samirbhai Nareshchandra,M,Samajwadi Party,SP,930.0,212228
Gujarat,2002.0,55,Talaja,GEN,Bhil Boghabhai Jerambhai,M,Republican Party Of India,RPI,488.0,163289
Gujarat,1980.0,23,Upleta,GEN,Manvar Balvantray Bachulal,M,Indian National Congress (I),INC(I),27020.0,87521
Gujarat,1990.0,161,Nijhar,ST,Tukarambhai Nurjibhai Valvi,M,Independents,IND,2577.0,132176
Gujarat,1995.0,83,Mehsana,GEN,Rayka Sagarbhai Kalyanbhai (Sagar Rayka),M,Indian National Congress,INC,48871.0,165326
Gujarat,2012.0,26,Vijapur,GEN,Patel Pravinbhai Mathurbhai,M,GPP,GPP,933.0,189543
Gujarat,1998.0,94,Radhanpur,GEN,Patel K.K.,M,Indian National Congress,INC,19477.0,149757
Gujarat,2002.0,41,Maliya,GEN,Bharai Virabhai Makabhai,M,Independent,IND,3459.0,161886
Gujarat,2007.0,94,Radhanpur,GEN,Raval Kevalrambhai Amirambhai,M,Shivsena,SHS,1198.0,182536
Gujarat,1990.0,165,Mahuva,ST,Dhodia Mohanbhai Dhanjibhai,M,Independents,IND,6305.0,129505
Gujarat,2012.0,138,Jetpur,ST,Rathava Maganbhai Chathiyabhai,M,BSP,BSP,3091.0,216606
Gujarat,1995.0,74,Shaher Kotda,SC,Girish Chandra Khemchandbhai Parmar (Girish Parmar ),M,Bharatiya Janata Party,BJP,26216.0,118465
Gujarat,1990.0,14,Tankara,GEN,Vadgashiya Ratilal Nagjibai,M,Independents,IND,50.0,136190
Gujarat,1980.0,124,Balasinor,GEN,Chauhan Rupsinh Sardarsinh,M,Janata Party (Jp),JNP(JP),5877.0,76464
Gujarat,1990.0,68,Ellis Bridge,GEN,Rathod Chhotubhai Trikamlal,M,Independents,IND,152.0,174840
Gujarat,2002.0,119,Kalol,GEN,Chauhan Prabhatsinh Pratapsinh,M,Bharatiya Janata Party,BJP,80389.0,147543
Gujarat,1980.0,58,Bhavnagar South,GEN,Patel Devjibhai Jivabhai,M,Independents,IND,223.0,94097
Gujarat,1995.0,144,Sankheda,ST,Tadvi Rameshbhai Bhaijibhai,M,Independent,IND,1997.0,125166
Gujarat,1995.0,29,Bhanvad,GEN,Jam Mustakbhai Harunbhai,M,Independent,IND,208.0,96353
Gujarat,1998.0,16,Jasdan,GEN,Thadeshwar Bhashkarbhai Jamnadas,M,Bharatiya Janata Party,BJP,27173.0,144354
Gujarat,2002.0,61,Bavla,SC,Makwana Ramanbhai Becharbhai,M,Nationalist Congress Party,NCP,2959.0,178556
Gujarat,1995.0,29,Bhanvad,GEN,Usuf Umar Subhaniya,M,Independent,IND,1410.0,96353
Gujarat,1995.0,70,Shahpur,GEN,Shaikh Shaarfudin Noormohmad,M,Independent,IND,101.0,91244
Gujarat,2012.0,91,Talala,GEN,Daki Jaysukhlal Jadavbhai,M,IND,IND,1196.0,182591
Gujarat,1985.0,77,Maninagar,GEN,Suryavanshi Bhagvandas Bhimrao,M,Independent,IND,177.0,175032
Gujarat,2002.0,9,Limbdi,GEN,Manharlal Jivanlal Dave,M,Samajwadi Party,SP,867.0,165394
Gujarat,2012.0,154,Ankleshwar,GEN,Nitin Ishwarlal Vakil,M,IND,IND,614.0,189552
Gujarat,1995.0,32,Porbandar,GEN,H.V. Motivaras,M,Independent,IND,132.0,152172
Gujarat,2012.0,79,Jamnagar South,GEN,Hemant Aatmaram Bhadra,M,IND,IND,1830.0,184141
Gujarat,1990.0,142,Jetpur,GEN,Bhatt Sharadendu Shantilal (Baba Bhai Vakil),M,Independents,IND,795.0,117461
Gujarat,1985.0,66,Dehgam,GEN,Gabhaji Mangaji Thakor,M,Bharatiya Janta Party,BJP,37255.0,107384
Gujarat,1995.0,117,Rajgadh,GEN,Baria Kanubhai Chhaganbhai,M,Independent,IND,812.0,126984
Gujarat,1985.0,67,Sabarmati,GEN,Mafatlal Patel,M,Bharatiya Janta Party,BJP,3998.0,162955
Gujarat,1985.0,132,Chakalasi,GEN,Kesarisinh Abhesinh Chauhan,M,Doordarshi Party,DDP,502.0,107968
Gujarat,1995.0,135,Petlad,GEN,Padhiyar Budhabhai Ramabhai,M,Independent,IND,342.0,133167
Gujarat,2012.0,101,Gariadhar,GEN,Ramsinh Shadulbhai Chavada,M,IND,IND,1111.0,183272
Gujarat,2002.0,89,Sidhpur,GEN,Jaynarayan Narmada Shankar Vyas,M,Bharatiya Janata Party,BJP,53864.0,157273
Gujarat,2012.0,81,Khambhalia,GEN,Jitesh Babubhai Rathod,M,IND,IND,340.0,230992
Gujarat,1985.0,34,Mangrol,GEN,Vagh Jadav Bhura,M,Independent,IND,136.0,98510
Gujarat,1990.0,109,Bayad,GEN,Zala Udaysinhji Shankar Sinhji,M,Independents,IND,1942.0,115413
Gujarat,1995.0,53,Kundla,GEN,Parmar Babubhai Laxmanbhai,M,Independent,IND,282.0,139367
Gujarat,1998.0,84,Mansa,GEN,Chavda Ishwersinh Shivaji,M,Indian National Congress,INC,30385.0,151293
Gujarat,2012.0,149,Dediyapada,ST,Amarsinh Ramsinh Vasava,M,INC,INC,53916.0,170900
Gujarat,1985.0,147,Baroda City,GEN,Shan Karbhai Patel,M,Independent,IND,955.0,135986
Gujarat,1995.0,106,Himatnagar,GEN,Vankar Dalabhai Chhaganbhai,M,Independent,IND,331.0,158806
Gujarat,1990.0,28,Jamjodhpur,GEN,Shapariya Kantilal Nanjibhai,M,Akhil Bharatiya Jana Sangh,BJS,1835.0,110339
Gujarat,2002.0,126,Thasra,GEN,Saiyad Liyakatali Akbarali,M,Independent,IND,6275.0,177770
Gujarat,1980.0,65,Daskroi,GEN,Darbar Popatbhai Gatubhai,M,Bharatiya Janata Party,BJP,3625.0,107474
Gujarat,2012.0,81,Khambhalia,GEN,Bhokal Kasambhai Abubhai,M,RLD,RLD,5379.0,230992
Gujarat,1990.0,175,Gandevi,GEN,Patel Dhirubhai Ranchhodji,M,Independents,IND,548.0,138574
Gujarat,1990.0,156,Broach,GEN,Patel Ayyubbahai Valibhai,M,Independents,IND,49.0,156090
Gujarat,2007.0,90,Vagdod,GEN,Thakor Gopalji Pradhanji,M,Bharatiya Janata Party,BJP,36566.0,155229
Gujarat,2002.0,72,Asarwa,GEN,Rathod Naranbhai Punjabhai,M,Independent,IND,231.0,209212
Gujarat,2012.0,2,Mandvi,GEN,Chheda Tarachand Jagashi,M,BJP,BJP,61984.0,193772
Gujarat,2012.0,4,Anjar,GEN,V. K. Humbal,M,INC,INC,60061.0,191018
Gujarat,1985.0,103,Khedbrahma,ST,Katara Kaljibhai Ratnaji,M,Indian National Congress,INC,14040.0,97623
Gujarat,1980.0,4,Mundra,SC,Harijan Khimji Jakhu,M,Independents,IND,190.0,72883
Gujarat,2007.0,70,Shahpur,GEN,Dr. Mukul Sinha,M,New Socialist Movement Party,NSMP,255.0,87832
Gujarat,2002.0,174,Navsari,ST,Rathod Bhaskarbhai Balubhai,M,Indian National Congress,INC,48682.0,183943
Gujarat,2002.0,54,Mahuva,GEN,Bhanabhai Rukhadbhai Makwana,M,Nationalist Congress Party,NCP,5256.0,158704
Gujarat,2012.0,27,Himatnagar,GEN,Dhanga Mobinbhai Akbarbhai,M,IND,IND,458.0,218357
Gujarat,1990.0,47,Kodinar,GEN,Kamaliya Vashrambhai Pujabhai,M,Independents,IND,114.0,118117
Gujarat,2002.0,54,Mahuva,GEN,Dhapa Mavjibhai Lakhabhai,M,Samata Party,SAP,3221.0,158704
Gujarat,1995.0,20,Gondal,GEN,Jadeja Mahipatsinh Bhavubha,M,Independent,IND,42683.0,138044
Gujarat,1995.0,88,Unjha,GEN,Thakor Kuverji Galabji,M,Independent,IND,2585.0,153574
Gujarat,1995.0,81,Kadi,GEN,Vyas Manubhai Praheladji,M,Independent,IND,521.0,142210
Gujarat,1995.0,110,Meghraj,GEN,Damor Raychandbhai Ratubhai,M,Janata Dal,JD,2968.0,155683
Gujarat,2002.0,26,Jamnagar Rural,SC,Mrs. Gohil Shantaben Premjibhai,F,Rashtriya Komi Ekta Party,RKEP,451.0,249428
Gujarat,2012.0,105,Bhavnagar West,GEN,Kureshi Abdulkadar Manjibhai (Kadar Kureshi),M,IND,IND,155.0,205170
Gujarat,1985.0,53,Kundla,GEN,Patel Navin Jentilal,M,Doordarshi Party,DDP,304.0,104171
Gujarat,2012.0,23,Becharaji,GEN,Darbar Rajendrasinh Udesinhji,M,INC,INC,61991.0,203089
Gujarat,1998.0,71,Kalupur,GEN,Bhupendrakumar S. Patni,M,Bharatiya Janata Party,BJP,24547.0,86750
Gujarat,2012.0,160,Surat North,GEN,Shah Yunusbhai Yusufbhai,M,IND,IND,193.0,152013
Gujarat,2002.0,153,Karjan,SC,Parmar Ashabhai Girdharbhai,M,Independent,IND,3098.0,158543
Gujarat,1998.0,64,Sarkhej,GEN,Yadav Manilal Sitaram,M,Samajwadi Party,SP,1133.0,609349
Gujarat,1990.0,94,Radhanpur,GEN,Thakor Manubhai Shivabhai,M,Independents,IND,154.0,131518
Gujarat,1980.0,91,Patan,GEN,Shree Devchandbhai Patel (Sanderwala),M,Janata Party (Secular) Raj Narain,JNP(SR),277.0,89519
Gujarat,2007.0,164,Vyara,ST,Gamit Biluben Chemtiyabhai,F,Akhil Bharatiya Congress Dal (Ambedkar),ABCD(A),607.0,175145
Gujarat,1995.0,145,Dabhoi,GEN,Tadvi Kanubhai Kabhaibhai,M,Bahujan Samaj Party,BSP,2003.0,126025
Gujarat,2012.0,25,Mahesana,GEN,Thakor Vinodkumar Mafaji,M,IND,IND,214.0,216292
Gujarat,1995.0,55,Talaja,GEN,Bhoova Danabhai Unadbhai,M,Doordarshi Party,DDP,479.0,140162
Gujarat,2012.0,151,Vagra,GEN,Haidarali Yakub Patel,M,SP,SP,868.0,172008
Gujarat,2007.0,148,Sayajiganj,GEN,Valecha Mayaben Neelamkumar,F,New Socialist Movement Party,NSMP,599.0,495111
Gujarat,2012.0,127,Kalol,GEN,Kansar Maheshkumar Hirabhai (Advocate),M,LJP,LJP,732.0,209161
Gujarat,2002.0,100,Palanpur,GEN,Vyas Kusumben Manubhai,F,Independent,IND,4315.0,197335
Gujarat,1990.0,120,Godhra,GEN,Alam Suleman Mohmad,M,Independents,IND,59.0,140835
Gujarat,1985.0,93,Sami,GEN,Pradyuman Ramanlal Mehta,M,Independent,IND,455.0,107030
Gujarat,2012.0,125,Morva Hadaf,ST,Bamaniya Narvatbhai Bhimsinh,M,JD(U),JD(U),1725.0,172315
Gujarat,2012.0,81,Khambhalia,GEN,Bhanuben Manshur Khara,F,IND,IND,824.0,230992
Gujarat,2007.0,133,Anand,GEN,Dilip Patel,M,Independent,IND,12134.0,227028
Gujarat,1985.0,155,Vagra,GEN,Rathod Somabhai Chunilal,M,Independent,IND,217.0,102448
Gujarat,1995.0,55,Talaja,GEN,Chavda Bhikhubhai Dehabhai,M,Independent,IND,7997.0,140162
Gujarat,1998.0,71,Kalupur,GEN,K.V.Momin,M,"Janata Dal (Not To Be Used In General Elections, 1999)",JD,684.0,86750
Gujarat,1990.0,72,Asarwa,GEN,Harivadan B. Chauhan,M,All India Dalit Muslim Minorities Suraksha Mahasangh,DMM,241.0,190860
Gujarat,1998.0,150,Vaghodia,GEN,Shah Pramodchandra Naginlal,M,Independent,IND,292.0,134712
Gujarat,2002.0,55,Talaja,GEN,Jadeja Narendrasinh Karansinh,M,Independent,IND,512.0,163289
Gujarat,2012.0,168,Choryasi,GEN,Dharmendra Kalika Prasad Mishra,M,IND,IND,495.0,304425
Gujarat,1998.0,25,Jamnagar,GEN,Patani Abu Osman (Iqubal Khilaji),M,Independent,IND,334.0,128905
Gujarat,2012.0,61,Limbdi,GEN,Chauhan Dhirubhai Jemabhai,M,IND,IND,345.0,226369
Gujarat,1985.0,73,Rakhial,GEN,R. R. Shukla,M,Bharatiya Janta Party,BJP,6880.0,117612
Gujarat,1998.0,45,Amreli,GEN,Rakholiya Babubhai Narsinhbhai,M,"Janata Dal (Not To Be Used In General Elections, 1999)",JD,768.0,117749
Gujarat,2012.0,163,Limbayat,GEN,Ingle Sunilbhai Madhavrav,M,BSP,BSP,1263.0,224288
Gujarat,1980.0,38,Somnath,GEN,Gohel Narandas Karshandas,M,Independents,IND,1859.0,90755
Gujarat,2012.0,55,Sabarmati,GEN,Bipin Kantilal Panchal,M,GPP,GPP,1943.0,215978
Gujarat,1985.0,66,Dehgam,GEN,Thakor Takhaji Bhavanji,M,Independent,IND,1691.0,107384
Gujarat,1990.0,130,Mahudha,GEN,Vaghela Arjunbhai Jesangbhai,M,Independents,IND,1022.0,135225
Gujarat,1990.0,176,Chikhli,ST,Ravjibhai B. Patel,M,Janata Dal,JD,13196.0,138492
Gujarat,1990.0,38,Somnath,GEN,Chudasma Hirabhai Ramabhai,M,Bhartiya Janata Party,BJP,26443.0,141329
Gujarat,2012.0,111,Umreth,GEN,Patel Sunilbhai Mahendrabhai,M,IND,IND,971.0,216999
Gujarat,1985.0,65,Daskroi,GEN,Bhatt Sureshbhai Balashanker,M,Independent,IND,297.0,131895
Gujarat,1990.0,86,Visnagar,GEN,Patel Madhabhai Tribhovandas,M,Independents,IND,139.0,162354
Gujarat,1990.0,68,Ellis Bridge,GEN,Chhananlal Paitamberdas Parekh,M,Independents,IND,57.0,174840
Gujarat,1980.0,85,Vijapur,GEN,Patel Amritlal Kalidas,M,Bharatiya Janata Party,BJP,28122.0,99312
Gujarat,1980.0,10,Chotila,GEN,Ajmera Kantilal Manilal,M,Janata Party (Jp),JNP(JP),575.0,77514
Gujarat,1990.0,2,Mandvi,GEN,Patel Kirit Mavji,M,Independents,IND,157.0,109712
Gujarat,2002.0,30,Khambhalia,GEN,Parmar Haresh Dayalal,M,Independent,IND,5880.0,138696
Gujarat,1980.0,20,Gondal,GEN,Chavda N. S. Advocate,M,Independents,IND,137.0,88818
Gujarat,2007.0,7,Dasada,SC,Zala Geetaben Motibhai,F,Bahujan Samaj Party,BSP,3898.0,153660
Gujarat,1985.0,91,Patan,GEN,Patel Devchandbhai Hirdas,M,Independent,IND,744.0,104431
Gujarat,1995.0,41,Maliya,GEN,Bhalodiya Laxmidas Naranbhai,M,Independent,IND,300.0,151552
Gujarat,1980.0,41,Maliya,GEN,Varu Rana Kana,M,Independents,IND,509.0,88208
Gujarat,1990.0,47,Kodinar,GEN,Vaza Govindbhai Mangalbhai,M,Independents,IND,1354.0,118117
Gujarat,1990.0,127,Umreth,GEN,Patel Naginbhai Chotabhai,M,Doordarshi Party,DDP,161.0,124519
Gujarat,1995.0,45,Amreli,GEN,Koladia Laxmanbhai (Foolzarvala),M,Doordarshi Party,DDP,302.0,138261
Gujarat,1995.0,72,Asarwa,GEN,Sharma Biharilal Chunilal,M,Akhil Bharatiya Jan Sangh,ABJS,520.0,217125
Gujarat,2002.0,90,Vagdod,GEN,Muman Rasulbhai Suleman,M,Independent,IND,3143.0,175156
Gujarat,1980.0,74,Shaher Kotda,SC,Mohanlal Makwana,M,Janata Party (Jp),JNP(JP),6536.0,94153
Gujarat,2007.0,5,Anjar,GEN,Pravinkumar Naranbhai Bambhaniya,M,Independent,IND,595.0,280699
Gujarat,2012.0,113,Petlad,GEN,Parmar Ghanshyambhai Ashabhai,M,GPP,GPP,1960.0,196394
Gujarat,1990.0,85,Vijapur,GEN,Atmarambhai Maganlal Patel,M,Janata Dal,JD,34562.0,146842
Gujarat,2007.0,57,Bhavnagar North,GEN,Atul Harshadrai Pandya,M,Bharatiya Jan Shakti,BJSH,1579.0,199367
Gujarat,1990.0,72,Asarwa,GEN,Naran Chauhan,M,Independents,IND,157.0,190860
Gujarat,2012.0,6,Rapar,GEN,Gada Babulal Meghaji,M,INC,INC,46064.0,188320
Gujarat,2012.0,53,Maninagar,GEN,Narendra Modi,M,BJP,BJP,120470.0,228078
Gujarat,1995.0,156,Broach,GEN,Manubhai Mathurbhai Patel,M,Independent,IND,916.0,191742
Gujarat,2012.0,157,Mandvi,ST,Gamit Manilal Khalpabhai,M,BSP,BSP,3903.0,209349
Gujarat,2002.0,167,Kamrej,ST,Kiranbhai Rangilbhai Rathod,M,Independent,IND,2803.0,149399
Gujarat,1998.0,23,Upleta,GEN,Ravjibhai Madhavjibhai Vadher,M,Independent,IND,563.0,126425
Gujarat,1990.0,152,Padra,GEN,Parnami Krushnalal Zandaram,M,Bhartiya Janata Party,BJP,5663.0,140227
Gujarat,2012.0,84,Kutiyana,GEN,Hirabhai Goganbhai Karmata(Rabari),M,GPP,GPP,965.0,178111
Gujarat,1990.0,88,Unjha,GEN,Dineshbhai Raghurambhai Shrimaly (Arjun),M,All India Dalit Muslim Minorities Suraksha Mahasangh,DMM,100.0,143201
Gujarat,1990.0,176,Chikhli,ST,Patel Jagubhai Jivanbhai,M,Bahujan Samaj Party,BSP,225.0,138492
Gujarat,2007.0,121,Shehra,GEN,Solanki Takhatsinh Ravsinh,M,Indian National Congress,INC,45602.0,195872
Gujarat,2002.0,74,Shaher Kotda,SC,Vaghela Jitendrakumar Umakant,M,Bharatiya Janata Party,BJP,34397.0,112359
Gujarat,1990.0,31,Dwarka,GEN,Khoda Rasiklal Damodar,M,Independents,IND,236.0,120949
Gujarat,1995.0,3,Bhuj,GEN,Ashok Solanki,M,Republican Party Of India (Democratic),RPI(D),236.0,151422
Gujarat,2012.0,163,Limbayat,GEN,Shekh Hasan Dagadu,M,HND,HND,318.0,224288
Gujarat,1995.0,26,Jamnagar Rural,SC,Vora Vaghjibhai Lakhabhai,M,Independent,IND,368.0,212392
Gujarat,1998.0,53,Kundla,GEN,Virani Kalubhai Virjibhai,M,Bharatiya Janata Party,BJP,37037.0,129097
Gujarat,1990.0,86,Visnagar,GEN,Ramniklal Maniyar,M,Indian National Congress,INC,38117.0,162354
Gujarat,1990.0,72,Asarwa,GEN,Patani Mafatlal C.,M,Independents,IND,12455.0,190860
Gujarat,2007.0,46,Dhari,GEN,Rajeshkumar Sitarambhai Deshani,M,Independent,IND,1286.0,149625
Gujarat,2007.0,125,Kapadvanj,GEN,Kadari Rufali Zuberali,M,Independent,IND,347.0,163211
Gujarat,1990.0,67,Sabarmati,GEN,Kisan Soalnki,M,Independents,IND,56.0,231493
Gujarat,1990.0,148,Sayajiganj,GEN,Parmar Vinubhai Chaturbhai,M,Independents,IND,46.0,253138
Gujarat,1998.0,143,Nasvadi,ST,Tadvi Dinesh Jesangbhai,M,All India Rashtriya Janata Party,AIRJP,3867.0,146079
Gujarat,2007.0,57,Bhavnagar North,GEN,Bhatt Suketu Manharlal,M,Independent,IND,502.0,199367
Gujarat,2007.0,116,Devgadh Baria,GEN,Maharaul Tusharsinh Kanaksinh,M,Nationalist Congress Party,NCP,41191.0,158457
Gujarat,1990.0,69,Dariapur-Kazipur,GEN,Gohel Bhailalbhai Shivlal,M,Republican Party Of India,RPI,1335.0,113891
Gujarat,2007.0,160,Rajpipla,ST,Ramdas Kantibhai Tadvi,M,Samajwadi Party,SP,1404.0,150015
Gujarat,2007.0,9,Limbdi,GEN,Jadav Rameshbhai Valjibhai,M,Indian Justice Party,IJP,852.0,175585
Gujarat,2007.0,86,Visnagar,GEN,Patel Rushikesh Ganeshbhai,M,Bharatiya Janata Party,BJP,63142.0,191533
Gujarat,2012.0,140,Dabhoi,GEN,Patel Piyushbhai Bhailalbhai,M,IND,IND,1181.0,185775
Gujarat,1995.0,25,Jamnagar,GEN,Patel Sabira Asif,F,Rashtriya Pragtisheel Morcha,RPM,99.0,127930
Gujarat,2002.0,67,Sabarmati,GEN,Mehta Sanjaybhai Popatlal,M,Independent,IND,216.0,287951
Gujarat,1990.0,78,Naroda,GEN,Chauhan Pratapji Kalaji,M,Independents,IND,76.0,259852
Gujarat,1998.0,149,Raopura,GEN,Ashok Pawar,M,Independent,IND,6577.0,198669
Gujarat,1998.0,25,Jamnagar,GEN,Vaghela Jayendra Kanjibhai,M,Independent,IND,59.0,128905
Gujarat,2012.0,152,Jhagadia,ST,Vasava Rakeshkumar Chandubhai,M,GPP,GPP,8056.0,209013
Gujarat,2007.0,103,Khedbrahma,ST,Paragi Sesamabhai Netabhai,M,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)(L),7289.0,194130
Gujarat,2012.0,8,Tharad,GEN,Brahman Bhagavanbhai Dhanabhai,M,IND,IND,7418.0,189236
Gujarat,1995.0,165,Mahuva,ST,Halpati Jagdishbhai Jashubhai,M,Independent,IND,707.0,150027
Gujarat,1995.0,67,Sabarmati,GEN,Patel Babubhai Prabhudas Patel Babubhai Contractor,M,Independent,IND,87.0,279420
Gujarat,1995.0,15,Wankaner,GEN,Solanki Shamjibhai Khimjibhai,M,Independent,IND,151.0,137918
Gujarat,2007.0,35,Manavadar,GEN,Tilva Josanaben Harsukhbhai,F,Independent,IND,219.0,125902
Gujarat,1995.0,110,Meghraj,GEN,Solanki Abhesinh Indrasinh,M,Independent,IND,1705.0,155683
Gujarat,2002.0,25,Jamnagar,GEN,Darjada Kasambhai Nurmamad,M,Rashtriya Komi Ekta Party,RKEP,92.0,127137
Gujarat,1980.0,138,Borsad,GEN,Patel Rameshchandra Dayabhai,M,Independents,IND,473.0,95064
Gujarat,2007.0,13,Morvi,GEN,Varaniya Josanaben Pragjibhai,F,Independent,IND,1546.0,202470
Gujarat,1995.0,134,Sarsa,GEN,Govindbhai J. Patel,M,Independent,IND,3271.0,124875
Gujarat,2007.0,77,Maninagar,GEN,Kavatra Renu Varunkumar (Renu Pandit),F,Bahujan Samaj Party,BSP,3955.0,329428
Gujarat,1995.0,28,Jamjodhpur,GEN,Khant Ashwinbhai Ravjibhai,M,Independent,IND,296.0,110539
Gujarat,2002.0,51,Palitana,GEN,Dodiya Kiranbhai Kanubhai,M,Independent,IND,1070.0,154095
